vaccine_id,state_id,date,total_doses,first_dose,second_dose,covaxin,covishield,sputnik_v,precaution_dose
2388,12,2021-05-18,5065275,4140970,924305,592330,4472945,0,0
2389,12,2021-05-19,5118705,4191994,926711,609897,4508808,0,0
2390,12,2021-05-20,5198818,4267171,931647,632013,4566805,0,0
2391,12,2021-05-21,5285927,4347426,938501,654507,4631420,0,0
2392,12,2021-05-22,5357671,4411857,945814,673878,4683793,0,0
2393,12,2021-05-23,5391895,4440936,950959,682901,4708994,0,0
2394,12,2021-05-24,5488324,4532709,955615,695580,4792744,0,0
2395,12,2021-05-25,5559015,4597932,961083,711889,4847126,0,0
2396,12,2021-05-26,5611913,4646721,965192,720710,4891203,0,0
2397,12,2021-05-27,5687063,4713609,973454,742821,4944242,0,0
2398,12,2021-05-28,5750543,4770088,980455,762775,4987768,0,0
2399,12,2021-05-29,5804788,4816451,988337,785365,5019423,0,0
2400,12,2021-05-30,5832328,4841864,990464,793947,5038381,0,0
2401,12,2021-05-31,5889201,4893257,995944,819176,5070025,0,0
2402,12,2021-06-01,5956635,4955133,1001502,842600,5114035,0,0
2403,12,2021-06-02,6029937,5025000,1004937,859974,5169963,0,0
2404,12,2021-06-03,6104370,5094715,1009655,881211,5223159,0,0
2405,12,2021-06-04,6166025,5151851,1014174,894223,5271802,0,0
2406,12,2021-06-05,6224238,5205904,1018334,904476,5319762,0,0
2407,12,2021-06-06,6246721,5226504,1020217,908760,5337961,0,0
2408,12,2021-06-07,6302108,5276368,1025740,917636,5384472,0,0
2409,12,2021-06-08,6350659,5319508,1031151,924399,5426260,0,0
2410,12,2021-06-09,6433899,5398348,1035551,936931,5496968,0,0
2411,12,2021-06-10,6559087,5514458,1044629,954764,5604323,0,0
2412,12,2021-06-11,6664080,5608575,1055505,970360,5693720,0,0
2413,12,2021-06-12,6749944,5686944,1063000,983447,5766497,0,0
2414,12,2021-06-13,6784770,5718756,1066014,992104,5792666,0,0
2415,12,2021-06-14,6875456,5797875,1077581,1012825,5862631,0,0
2416,12,2021-06-15,6952038,5862113,1089925,1027178,5924860,0,0
2417,12,2021-06-16,7020156,5919214,1100942,1042161,5977995,0,0
2418,12,2021-06-17,7150855,6031899,1118956,1074032,6076823,0,0
2419,12,2021-06-18,7247474,6113489,1133985,1091817,6155657,0,0
2420,12,2021-06-19,7327041,6180911,1146130,1109184,6217856,1,0
2421,12,2021-06-20,7367943,6216032,1151911,1119998,6247944,1,0
2422,12,2021-06-21,7879825,6690650,1189175,1166483,6713327,15,0
2423,12,2021-06-22,8011052,6800712,1210340,1186758,6824255,39,0
2424,12,2021-06-23,8088643,6863194,1225449,1199515,6889067,61,0
2425,12,2021-06-24,8168749,6928225,1240524,1206928,6961505,316,0
2426,12,2021-06-25,8314915,7043353,1271562,1227147,7086684,1084,0
2427,12,2021-06-26,8430740,7132701,1298039,1246042,7183129,1569,0
2428,12,2021-06-27,8473361,7166083,1307278,1253485,7218012,1864,0
2429,12,2021-06-28,8616321,7268600,1347721,1278134,7335892,2295,0
2430,12,2021-06-29,8754231,7365625,1388606,1301464,7449981,2786,0
2431,12,2021-06-30,8856678,7433613,1423065,1326512,7526893,3273,0
2432,12,2021-07-01,9052429,7584644,1467785,1348265,7699816,4348,0
2433,12,2021-07-02,9220204,7705597,1514607,1363442,7851268,5494,0
2434,12,2021-07-03,9360295,7805669,1554626,1377998,7975900,6397,0
2435,12,2021-07-04,9409759,7840063,1569696,1386484,8016527,6748,0
2436,12,2021-07-05,9515937,7907719,1608218,1403246,8105331,7360,0
2437,12,2021-07-06,9581886,7948436,1633450,1421315,8152517,8054,0
2438,12,2021-07-07,9617391,7967878,1649513,1433138,8175404,8849,0
2439,12,2021-07-08,9658310,7991006,1667304,1448851,8199517,9942,0
2440,12,2021-07-09,9768115,8055066,1713049,1461024,8296132,10959,0
2441,12,2021-07-10,9848083,8104736,1743347,1482715,8353260,12108,0
2442,12,2021-07-11,9878706,8123738,1754968,1496881,8368340,13485,0
2443,12,2021-07-12,9930266,8153273,1776993,1523681,8392259,14326,0
2444,12,2021-07-13,10063614,8228952,1834662,1535674,8512654,15286,0
2445,12,2021-07-14,10187224,8323935,1863289,1551818,8618698,16708,0
2446,12,2021-07-15,10258746,8367171,1891575,1573126,8667478,18142,0
2447,12,2021-07-16,10412492,8456784,1955708,1593233,8799413,19846,0
2448,12,2021-07-17,10509222,8514017,1995205,1608231,8879403,21588,0
2449,12,2021-07-18,10578419,8558860,2019559,1613549,8942913,21957,0
2450,12,2021-07-19,10696109,8633271,2062838,1622536,9050595,22978,0
2451,12,2021-07-20,10792955,8692323,2100632,1634100,9134638,24217,0
2452,12,2021-07-21,10827853,8709605,2118248,1639465,9162755,25633,0
2453,12,2021-07-22,10897886,8744222,2153664,1654557,9216263,27066,0
2454,12,2021-07-23,10941640,8769732,2171908,1666226,9246724,28690,0
2455,12,2021-07-24,10982631,8795354,2187277,1673275,9278883,30473,0
2456,12,2021-07-25,11021435,8818842,2202593,1677692,9312806,30937,0
2457,12,2021-07-26,11125623,8880653,2244970,1688110,9405524,31989,0
2458,12,2021-07-27,11209983,8927366,2282617,1700352,9476754,32877,0
2459,12,2021-07-28,11355899,9022451,2333448,1705219,9616916,33764,0
2460,12,2021-07-29,11527918,9129628,2398290,1718386,9774846,34686,0
2461,12,2021-07-30,11679834,9224499,2455335,1728315,9915834,35685,0
2462,12,2021-07-31,11824028,9318405,2505623,1736297,10050615,37116,0
2463,12,2021-08-01,11946622,9408863,2537759,1739831,10169156,37635,0
2464,12,2021-08-02,12143863,9541597,2602266,1757229,10348265,38369,0
2465,12,2021-08-03,12319550,9652428,2667122,1775760,10504544,39246,0
2466,12,2021-08-04,12433360,9721120,2712240,1796437,10596770,40153,0
2467,12,2021-08-05,12548408,9792908,2755500,1828992,10678350,41066,0
2468,12,2021-08-06,12654430,9866470,2787960,1857124,10755185,42121,0
2469,12,2021-08-07,12794804,9952321,2842483,1872497,10878839,43468,0
2470,12,2021-08-08,12871025,10000236,2870789,1877727,10949276,44022,0
2471,12,2021-08-09,13010381,10086831,2923550,1889662,11075899,44820,0
2472,13,2021-01-16,202,202,0,0,202,0,0
2473,13,2021-01-17,202,202,0,0,202,0,0
2474,13,2021-01-18,352,352,0,0,352,0,0
2475,13,2021-01-19,448,448,0,0,448,0,0
2476,13,2021-01-20,448,448,0,0,448,0,0
2477,13,2021-01-21,610,610,0,0,610,0,0
2478,13,2021-01-22,1427,1427,0,0,1427,0,0
2479,13,2021-01-23,5396,5396,0,0,5396,0,0
2480,13,2021-01-24,5594,5594,0,0,5594,0,0
2481,13,2021-01-25,6104,6104,0,0,6104,0,0
2482,13,2021-01-26,6188,6188,0,0,6188,0,0
2483,13,2021-01-27,8859,8859,0,0,8859,0,0
2484,13,2021-01-28,13883,13883,0,0,13883,0,0
2485,13,2021-01-29,17978,17978,0,0,17978,0,0
2486,13,2021-01-30,22787,22787,0,0,22787,0,0
2487,13,2021-01-31,22798,22798,0,0,22798,0,0
2488,13,2021-02-01,28464,28464,0,0,28464,0,0
2489,13,2021-02-02,34218,34218,0,0,34218,0,0
2490,13,2021-02-03,38734,38734,0,0,38734,0,0
2491,13,2021-02-04,43053,43053,0,0,43053,0,0
2492,13,2021-02-05,46401,46401,0,1,46400,0,0
2493,13,2021-02-06,49335,49335,0,1,49334,0,0
2494,13,2021-02-07,49338,49338,0,1,49337,0,0
2495,13,2021-02-08,52715,52715,0,3,52712,0,0
2496,13,2021-02-09,56021,56021,0,26,55995,0,0
2497,13,2021-02-10,60848,60848,0,26,60822,0,0
2498,13,2021-02-11,66825,66825,0,33,66792,0,0
2499,13,2021-02-12,73945,73945,0,33,73912,0,0
2500,13,2021-02-13,77192,76743,449,33,76710,0,0
2501,13,2021-02-14,77192,76743,449,33,76710,0,0
2502,13,2021-02-15,80952,79084,1868,33,79051,0,0
2503,13,2021-02-16,84718,81911,2807,33,81878,0,0
2504,13,2021-02-17,90616,86419,4197,33,86386,0,0
2505,13,2021-02-18,88620,83703,4917,34,83669,0,0
2506,13,2021-02-19,100648,92440,8208,34,92406,0,0
2507,13,2021-02-20,106400,94569,11831,38,94531,0,0
2508,13,2021-02-21,106629,94796,11833,38,94758,0,0
2509,13,2021-02-22,108120,96044,12076,44,96000,0,0
2510,13,2021-02-23,109590,97252,12338,46,97206,0,0
2511,13,2021-02-24,110920,98414,12506,49,98365,0,0
2512,13,2021-02-25,116818,100164,16654,51,100113,0,0
2513,13,2021-02-26,121420,100927,20493,59,100868,0,0
2514,13,2021-02-27,121420,100927,20493,59,100868,0,0
2515,13,2021-02-28,121420,100927,20493,59,100868,0,0
2516,13,2021-03-01,121420,100927,20493,59,100868,0,0
2517,13,2021-03-02,132714,104128,28586,59,104069,0,0
2518,13,2021-03-03,139479,106220,33259,61,106159,0,0
2519,13,2021-03-04,148541,110116,38425,61,110055,0,0
2520,13,2021-03-05,158469,116257,42212,66,116191,0,0
2521,13,2021-03-06,165915,120892,45023,66,120826,0,0
2522,13,2021-03-07,168003,122797,45206,66,122731,0,0
2523,13,2021-03-08,176202,128118,48084,67,128051,0,0
2524,13,2021-03-09,146888,95370,51518,0,146879,0,0
2525,13,2021-03-10,156463,101716,54747,0,156454,0,0
2526,13,2021-03-11,157123,102129,54994,0,157114,0,0
2527,13,2021-03-12,175442,114206,61236,0,175433,0,0
2528,13,2021-03-13,182060,118806,63254,0,182051,0,0
2529,13,2021-03-14,183378,119986,63392,0,183369,0,0
2530,13,2021-03-15,195010,128508,66502,0,195001,0,0
2531,13,2021-03-16,273299,203011,70288,0,273299,0,0
2532,13,2021-03-17,308812,236523,72289,2,308810,0,0
2533,13,2021-03-18,337481,262915,74566,2,337479,0,0
2534,13,2021-03-19,358451,281109,77342,2,358449,0,0
2535,13,2021-03-20,369805,290409,79396,2,369803,0,0
2536,13,2021-03-21,371574,292027,79547,2,371572,0,0
2537,13,2021-03-22,381047,300139,80908,2,381045,0,0
2538,13,2021-03-23,404158,321471,82687,2,404156,0,0
2539,13,2021-03-24,416718,333002,83716,2,416716,0,0
2540,13,2021-03-25,455004,370260,84744,2,455002,0,0
2541,13,2021-03-26,476805,390817,85988,2,476803,0,0
2542,13,2021-03-27,496972,410497,86475,2,496970,0,0
2543,13,2021-03-28,498085,411591,86494,2,498083,0,0
2544,13,2021-03-29,498916,412400,86516,2,498914,0,0
2545,13,2021-03-30,527330,439684,87646,2,527328,0,0
2546,13,2021-03-31,536465,448077,88388,2,536463,0,0
2547,13,2021-04-01,574177,484952,89225,2,574175,0,0
2548,13,2021-04-02,594644,504793,89851,2,594642,0,0
2549,13,2021-04-03,611300,520521,90779,2,611298,0,0
2550,13,2021-04-04,631189,539485,91704,2,631187,0,0
2551,13,2021-04-05,661559,568597,92962,2,661557,0,0
2552,13,2021-04-06,688362,594144,94218,2,688360,0,0
2553,13,2021-04-07,775168,677374,97794,2,775166,0,0
2554,13,2021-04-08,841809,741610,100199,2,841807,0,0
2555,13,2021-04-09,891279,788372,102907,2,891277,0,0
2556,13,2021-04-10,942833,837398,105435,2,942831,0,0
2557,13,2021-04-11,983912,876538,107374,2,983910,0,0
2558,13,2021-04-12,1051220,940171,111049,2,1051218,0,0
2559,13,2021-04-13,1111863,996913,114950,2,1111861,0,0
2560,13,2021-04-14,1157878,1039677,118201,2,1157876,0,0
2561,13,2021-04-15,1192530,1070578,121952,2,1192528,0,0
2562,13,2021-04-16,1241591,1112736,128855,2,1241589,0,0
2563,13,2021-04-17,1278093,1143738,134355,2,1278091,0,0
2564,13,2021-04-18,1289502,1153059,136443,2,1289500,0,0
2565,13,2021-04-19,1328660,1184950,143710,2,1328658,0,0
2566,13,2021-04-20,1378690,1225885,152805,2,1378688,0,0
2567,13,2021-04-21,1400800,1244615,156185,2,1400798,0,0
2568,13,2021-04-22,1451402,1286057,165345,2,1451400,0,0
2569,13,2021-04-23,1497988,1322767,175221,2,1497986,0,0
2570,13,2021-04-24,1537559,1354936,182623,2,1537557,0,0
2571,13,2021-04-25,1548508,1363273,185235,2,1548506,0,0
2572,13,2021-04-26,1593350,1396626,196724,2,1593348,0,0
2573,13,2021-04-27,1644453,1434382,210071,2,1644451,0,0
2574,13,2021-04-28,1689867,1468126,221741,2,1689865,0,0
2575,13,2021-04-29,1743174,1505397,237777,2,1743172,0,0
2576,13,2021-04-30,1793341,1541255,252086,2,1793339,0,0
2577,13,2021-05-01,1823400,1562272,261128,2,1823398,0,0
2578,13,2021-05-02,1828966,1566274,262692,2,1828964,0,0
2579,13,2021-05-03,1874042,1595354,278688,0,1874042,0,0
2580,13,2021-05-04,1920953,1624444,296509,0,1920953,0,0
2581,13,2021-05-05,1956253,1645491,310762,0,1956253,0,0
2582,13,2021-05-06,2005160,1671620,333540,0,2005160,0,0
2583,13,2021-05-07,2037602,1688202,349400,0,2037602,0,0
2584,13,2021-05-08,2058866,1699206,359660,0,2058866,0,0
2585,13,2021-05-09,2065283,1702305,362978,0,2065283,0,0
2586,13,2021-05-10,2097748,1717794,379954,0,2097748,0,0
2587,13,2021-05-11,2125140,1730336,394804,0,2125140,0,0
2588,13,2021-05-12,2141989,1740172,401817,0,2141989,0,0
2589,13,2021-05-13,2175417,1757908,417509,0,2175417,0,0
2590,13,2021-05-14,2191401,1767255,424146,0,2191401,0,0
2591,13,2021-05-15,2217221,1784546,432675,0,2217221,0,0
2592,13,2021-05-16,2220769,1787942,432827,0,2220769,0,0
2593,13,2021-05-17,2243890,1810997,432893,0,2243890,0,0
2594,13,2021-05-18,2265500,1832502,432998,0,2265500,0,0
2595,13,2021-05-19,2281222,1848161,433061,0,2281222,0,0
2596,13,2021-05-20,2304113,1871031,433082,0,2304113,0,0
2597,13,2021-05-21,2323018,1889841,433177,0,2323018,0,0
2598,13,2021-05-22,2334587,1901360,433227,0,2334587,0,0
2599,13,2021-05-23,2336772,1903533,433239,0,2336772,0,0
2600,13,2021-05-24,2358357,1925091,433266,0,2358357,0,0
2601,13,2021-05-25,2377021,1943657,433364,0,2377021,0,0
2602,13,2021-05-26,2383941,1950536,433405,0,2383941,0,0
2603,13,2021-05-27,2405467,1972047,433420,0,2405467,0,0
2604,13,2021-05-28,2419143,1985601,433542,0,2419143,0,0
2605,13,2021-05-29,2429862,1996254,433608,0,2429862,0,0
2606,13,2021-05-30,2431191,1997579,433612,0,2431191,0,0
2607,13,2021-05-31,2456257,2022636,433621,0,2456257,0,0
2608,13,2021-06-01,2471148,2037384,433764,0,2471148,0,0
2609,13,2021-06-02,2482794,2048963,433831,0,2482794,0,0
2610,13,2021-06-03,2494074,2060164,433910,0,2494074,0,0
2611,13,2021-06-04,2509695,2075616,434079,0,2509695,0,0
2612,13,2021-06-05,2523243,2089053,434190,0,2523243,0,0
2613,13,2021-06-06,2524493,2090289,434204,0,2524493,0,0
2614,13,2021-06-07,2536559,2102102,434457,0,2536559,0,0
2615,13,2021-06-08,2549426,2114649,434777,0,2549426,0,0
2616,13,2021-06-09,2557978,2123031,434947,0,2557788,190,0
2617,13,2021-06-10,2566399,2131119,435280,0,2565979,420,0
2618,13,2021-06-11,2576674,2141030,435644,0,2575974,700,0
2619,13,2021-06-12,2587927,2151953,435974,0,2586929,998,0
2620,13,2021-06-13,2588086,2152111,435975,0,2587046,1040,0
2621,13,2021-06-14,2614787,2178801,435986,126,2613401,1260,0
2622,13,2021-06-15,2659045,2222751,436294,126,2657579,1340,0
2623,13,2021-06-16,2699523,2262895,436628,238,2697945,1340,0
2624,13,2021-06-17,2741702,2304599,437103,339,2740023,1340,0
2625,13,2021-06-18,2793097,2354749,438348,339,2791418,1340,0
2626,13,2021-06-19,2819145,2378841,440304,413,2817392,1340,0
2627,13,2021-06-20,2819998,2379678,440320,413,2818085,1500,0
2628,13,2021-06-21,2918724,2478389,440335,413,2916811,1500,0
2629,13,2021-06-22,3040740,2600380,440360,674,3038566,1500,0
2630,13,2021-06-23,3185389,2744942,440447,1118,3182771,1500,0
2631,13,2021-06-24,3223393,2773268,450125,1468,3220425,1500,0
2632,13,2021-06-25,3330049,2868066,461983,1468,3327081,1500,0
2633,13,2021-06-26,3482066,3010202,471864,1495,3479071,1500,0
2634,13,2021-06-27,3497784,3025895,471889,1495,3494789,1500,0
2635,13,2021-06-28,3666915,3187698,479217,1495,3663920,1500,0
2636,13,2021-06-29,3827079,3338511,488568,1543,3824036,1500,0
2637,13,2021-06-30,3866287,3351501,514786,1543,3863244,1500,0
2638,13,2021-07-01,3908924,3362065,546859,1580,3905625,1719,0
2639,13,2021-07-02,3947386,3370592,576794,1580,3943857,1949,0
2640,13,2021-07-03,3985889,3378237,607652,1612,3982015,2262,0
2641,13,2021-07-04,3986005,3378319,607686,1612,3982131,2262,0
2642,13,2021-07-05,4047093,3387795,659298,1612,4043017,2464,0
2643,13,2021-07-06,4115822,3398020,717802,1612,4111516,2694,0
2644,13,2021-07-07,4173028,3406867,766161,1634,4168645,2749,0
2645,13,2021-07-08,4220136,3414079,806057,1634,4215753,2749,0
2646,13,2021-07-09,4258863,3419934,838929,1696,4254418,2749,0
2647,13,2021-07-10,4281031,3423175,857856,1696,4276586,2749,0
2648,13,2021-07-11,4281308,3423246,858062,1696,4276666,2946,0
2649,13,2021-07-12,4319288,3427554,891734,1696,4314646,2946,0
2650,13,2021-07-13,4361944,3433064,928880,1727,4357271,2946,0
2651,13,2021-07-14,4447275,3491953,955322,1784,4442545,2946,0
2652,13,2021-07-15,4473681,3495554,978127,1885,4468850,2946,0
2653,13,2021-07-16,4500778,3498848,1001930,1885,4495947,2946,0
2654,13,2021-07-17,4544791,3505004,1039787,1986,4539859,2946,0
2655,13,2021-07-18,4544883,3505080,1039803,1986,4539951,2946,0
2656,13,2021-07-19,4607739,3542306,1065433,1986,4602807,2946,0
2657,13,2021-07-20,4683571,3593645,1089926,2049,4678576,2946,0
2658,13,2021-07-21,4684058,3594024,1090034,2049,4679063,2946,0
2659,13,2021-07-22,4762348,3645454,1116894,2110,4757292,2946,0
2660,13,2021-07-23,4841256,3697711,1143545,2110,4836200,2946,0
2661,13,2021-07-24,4907673,3740883,1166790,2178,4902549,2946,0
2662,13,2021-07-25,4907764,3740953,1166811,2178,4902640,2946,0
2663,13,2021-07-26,4965278,3779130,1186148,2178,4960154,2946,0
2664,13,2021-07-27,5020337,3813969,1206368,2631,5014760,2946,0
2665,13,2021-07-28,5067025,3844633,1222392,2860,5061219,2946,0
2666,13,2021-07-29,5096580,3863935,1232645,2919,5090715,2946,0
2667,13,2021-07-30,5149148,3898160,1250988,2919,5143283,2946,0
2668,13,2021-07-31,5222691,3949268,1273423,2972,5216773,2946,0
2669,13,2021-08-01,5242244,3968690,1273554,3049,5236250,2945,0
2670,13,2021-08-02,5301613,4010075,1291538,3052,5295616,2945,0
2671,13,2021-08-03,5356516,4048893,1307623,3100,5350472,2944,0
2672,13,2021-08-04,5405528,4083812,1321716,3100,5399484,2944,0
2673,13,2021-08-05,5449747,4115577,1334170,3118,5443685,2944,0
2674,13,2021-08-06,5502831,4155025,1347806,3120,5496767,2944,0
2675,13,2021-08-07,5551177,4190219,1360958,3167,5545066,2944,0
2676,13,2021-08-08,5551548,4190561,1360987,3167,5545437,2944,0
2677,13,2021-08-09,5632441,4249849,1382592,3166,5626331,2944,0
2678,14,2021-01-16,377,377,0,0,377,0,0
2679,14,2021-01-17,421,421,0,0,421,0,0
2680,14,2021-01-18,672,672,0,0,672,0,0
2681,14,2021-01-19,1369,1369,0,0,1369,0,0
2682,14,2021-01-20,1369,1369,0,0,1369,0,0
2683,14,2021-01-21,2296,2296,0,0,2296,0,0
2684,14,2021-01-22,3807,3807,0,0,3807,0,0
2685,14,2021-01-23,5593,5593,0,0,5593,0,0
2686,14,2021-01-24,5893,5893,0,0,5893,0,0
2687,14,2021-01-25,10498,10498,0,0,10498,0,0
2688,14,2021-01-26,10626,10626,0,0,10626,0,0
2689,14,2021-01-27,11562,11562,0,0,11562,0,0
2690,14,2021-01-28,17280,17280,0,0,17280,0,0
2691,14,2021-01-29,21124,21124,0,0,21124,0,0
2692,14,2021-01-30,21261,21261,0,0,21261,0,0
2693,14,2021-01-31,21268,21268,0,0,21268,0,0
2694,14,2021-02-01,21322,21322,0,0,21322,0,0
2695,14,2021-02-02,21352,21352,0,0,21352,0,0
2696,14,2021-02-03,21478,21478,0,0,21478,0,0
2697,14,2021-02-04,27796,27796,0,0,27796,0,0
2698,14,2021-02-05,33899,33899,0,0,33899,0,0
2699,14,2021-02-06,40909,40909,0,0,40909,0,0
2700,14,2021-02-07,41543,41543,0,0,41543,0,0
2701,14,2021-02-08,51872,51872,0,4,51868,0,0
2702,14,2021-02-09,63529,63529,0,12,63517,0,0
2703,14,2021-02-10,65779,65779,0,58,65721,0,0
2704,14,2021-02-11,83295,83295,0,72,83223,0,0
2705,14,2021-02-12,100823,100823,0,218,100605,0,0
2706,14,2021-02-13,118399,117677,722,263,117414,0,0
2707,14,2021-02-14,119015,118293,722,279,118014,0,0
2708,14,2021-02-15,136032,134369,1663,479,133890,0,0
2709,14,2021-02-16,150271,148004,2267,480,147524,0,0
2710,14,2021-02-17,151145,148878,2267,512,148366,0,0
2711,14,2021-02-18,166429,163037,3392,634,162403,0,0
2712,14,2021-02-19,181492,176551,4941,727,175824,0,0
2713,14,2021-02-20,192355,186097,6258,836,185261,0,0
2714,14,2021-02-21,192581,186304,6277,839,185465,0,0
2715,14,2021-02-22,204193,195331,8862,885,194446,0,0
2716,14,2021-02-23,212075,202132,9943,1049,201083,0,0
2717,14,2021-02-24,212702,202749,9953,1083,201666,0,0
2718,14,2021-02-25,226087,213201,12886,1106,212095,0,0
2719,14,2021-02-26,238073,222386,15687,1125,221261,0,0
2720,14,2021-02-27,238073,222386,15687,1125,221261,0,0
2721,14,2021-02-28,238075,222388,15687,1125,221263,0,0
2722,14,2021-03-01,238075,222388,15687,1125,221263,0,0
2723,14,2021-03-02,258723,241454,17269,1178,240276,0,0
2724,14,2021-03-03,260977,243610,17367,1189,242421,0,0
2725,14,2021-03-04,277184,257976,19208,1227,256749,0,0
2726,14,2021-03-05,294559,272803,21756,1249,271554,0,0
2727,14,2021-03-06,313949,288844,25105,1260,287584,0,0
2728,14,2021-03-07,314237,289112,25125,1260,287852,0,0
2729,14,2021-03-08,339975,309309,30666,1303,308006,0,0
2730,14,2021-03-09,335454,298325,37129,0,335448,0,0
2731,14,2021-03-10,336723,299275,37448,0,336717,0,0
2732,14,2021-03-11,337836,300120,37716,0,337830,0,0
2733,14,2021-03-12,340719,300849,39870,0,340713,0,0
2734,14,2021-03-13,378291,323433,54858,0,378285,0,0
2735,14,2021-03-14,379043,323902,55141,0,379037,0,0
2736,14,2021-03-15,415786,347322,68464,0,415780,0,0
2737,14,2021-03-16,490249,409038,81211,0,490249,0,0
2738,14,2021-03-17,506212,424693,81519,0,506212,0,0
2739,14,2021-03-18,545897,452341,93556,0,545897,0,0
2740,14,2021-03-19,569002,467694,101308,0,569002,0,0
2741,14,2021-03-20,583776,477578,106198,0,583776,0,0
2742,14,2021-03-21,585549,478715,106834,0,585549,0,0
2743,14,2021-03-22,615587,499326,116261,0,615587,0,0
2744,14,2021-03-23,643931,520247,123684,0,643931,0,0
